case,N,kind,plan_scene,makespan,added_copy_bytes,scheduled_copy_bytes,partition_added,spill_added,cache_hit_bytes,cache_miss_bytes,cache_hit_rate,speedup,plan_sha256,fingerprint,record_id
case_038,4,problem_3,C,345338,5607936,8410886,4399104,1208832,3081216,5321226,0.3667048222409628,3.951360695897932,2da657cc5e4fd319537ce668105cf9423c70beefc6db114d6a7c071373323a30,69f913a7c1f5d243c64ffd83075dd08a11ef72f011e9160f113b53e3a0630cf7,d3508e322c804d55b98c8eb3cb0b5911
case_038,5,problem_3,C,268478,12612608,15415558,12612608,0,5938176,6823946,0.46529691535623935,5.082557974955117,a2d4ed84a40b9b66d2eebe9b838742e90c9667ddd0c8a713e5ccc797587d1d4b,669342d2f8560c49f8360aaa1df0e640e82d190f58c171951c7cdf3b172408ba,46553099b92945a8bd1eacfefa66e596
case_038,1,singlecore,,1364555,5627904,8430854,0,5627904,,,,1.0,,62945954c623c47978cdd855f11e6d27697306c7901ff1981fa791251b631ae4,a40294aad1264f5d95aba937ba02c620
case_039,2,problem_3,C,690850,16326656,20815872,11337728,4988928,442368,12144640,0.03514480963228116,2.0775305782731417,bb78595cf4e86dd47e3317f4d3aea843ede62b6f819016af1bf9fecb165df1e5,8a8bdcd96e936031c89b2b19ad8182ef7fec8b65771e1cde57284ea069ea2571,42cceada191e43578a899a090dce9fd2
case_039,3,problem_3,C,482448,10338304,14827520,4587520,5750784,3981312,10498048,0.27496463932107496,2.974956886545286,2a4901be3224dad6f8263511a978cddccbba9404d6b208170fe18f80f6736db8,945da86532eab066e8842414beeab374817eec40007fc406fdcd7c81cd2313e7,8e2615e2776d4c4b883f43a69e3a42e8
case_039,4,problem_3,C,389830,19210240,23699456,18915328,294912,2240512,12783616,0.14912758996728462,3.6817638457789292,f77a958bea57ed193ef4ae3edc353f1c0c4c8b5193103af8ad9b5ec3fc6190a6,f2284c902d5fb2acaa98a2239f1903c72279e42829a16c4f8ae3a509f4cdf847,d305a8cb3f304b15a527a07b7af052b5
case_039,5,problem_3,C,302223,8237056,12726272,4358144,3878912,5189632,7196672,0.41898148148148145,4.749016454737065,aa4c92a573ab0e0640c95f3453334f3737953e582bf885359f722d76e4bfd1d7,59e6912f139f675eedd06d84e5af72e01e71ad3633d19a71c13db9a1fbf1563d,941eafc3ad9a44daaff80443d153170d
case_039,1,singlecore,,1435262,7929856,12419072,0,7929856,,,,1.0,,130798c8317e914e5156b287944ec79eb2e9267ec30400dbd0d3156f15fb7007,3c7a3c7695a94565abdeea1863715dd8
case_040,2,problem_3,C,101705,1502422,2413660,1502422,0,305220,1536400,0.16573451634973557,2.4920505383216165,a135201342193965400de135ec6ccdb996b39eb3884c50b9d3e0b1cdcc754549,21d90386a58c021cb635b4a9f6732f1ecc951d8c5d58c5c9812562c54ccc021b,a65f31f64d464f79a57b4feb50d262b2
case_040,3,problem_3,C,80869,2387208,3298446,2387208,0,492234,1892548,0.20640628787033782,3.134130507363761,a9bc1950909802c6a155a9dde46bfdd462cb7c2ce2a9559116827a2630105a77,da057d3c017e1bb6e2718f78e2eab85641d2e3f6b9e976ee35649eb8c62c9c9c,bde94cf5eb14410fbbbdfba4471992de
case_040,4,problem_3,C,76371,2803726,3714964,2803726,0,590056,2005326,0.22734842115727089,3.3187204567178643,5fa0f684832c54eb65fdb14a6863031a11c9f20c273a23e1da690e121c802ecd,dcd7f551f55a9fce00b83fab854e37df7e3b4e4aad42d0e90073f948d5faa2a9,c305df804e7a406e87c841c8dbc14f4a
case_040,5,problem_3,C,70497,3157924,4069162,3157924,0,770194,2127950,0.26575422063223914,3.5952451877384854,2c443d4cc17a2c07aa5e0d843e16fb9723f41a3c934c39735b9702d9d5bb3518,59469dce5181b1a8fdb921bc1e9f8798f159def352565aea9465e0a9e45a71a8,fca4ecec997849df9767c78a25e21acf
case_040,1,singlecore,,253454,0,911238,0,0,,,,1.0,,40c13f1a48ff1442b3c4cbfa3137b7bbbf83a5876525d50d05d972e2fe7ca65e,a3caf9536a9d407d93797a8fa61898ce
case_041,2,problem_3,C,2956283,17218680,22168660,2178168,15040512,1986560,20086844,0.08999789973490269,2.0309141580829713,bb863bc06e6f0e0fe77a841943011a63e39f40ff25a625354eeff4d46fa5c7d0,df95b9c87900cd59f8e4e8f8b221c1276b35d273923ac619ba44dc1a5956db24,63eaeea29f9a469dac49991f789967d1
case_041,3,problem_3,C,2005241,64191536,69141516,50657328,13534208,5262336,39248920,0.11822483733103376,2.994132376108408,88edffa4d2dbed9969c4d2ddc2dcec04f0d9a0ef2b5634e568f01c9f3b6050f4,c9e1b8f43e12d31eaaf8300b8fbf3d0fc548cadb795c7d0b12671a68989fd1dc,89d11e8751bc4b65a40bf7df98048077
case_041,4,problem_3,C,1504478,53664812,58614792,49970220,3694592,652288,33332246,0.019193672039169347,3.9907243575512568,230a3d305e4d844a3f1ef78146c901c6938724160551b81f2bcce8a6ed35f0c7,b62ef7f7e64bdc1144ac7edd046f0a455a2d51d45c9d2ed9e045583adb49c43f,e537b31e9b3b46a0a0a8a0c122ec3f0a
case_041,5,problem_3,C,1215514,27719700,32669680,17195028,10524672,8657920,24010762,0.2650220171110668,4.939438788858047,b8942b7f0227e239ee83a9bd6d4bd4ab962ca49fd998c8911d188cc6316b4985,a4761c1ee560f470277d1284403a6bc7d31c70d7c75119dc489dd579dc777dcc,ea365c665225419d9ce362811a7815b4
case_041,1,singlecore,,6003957,30898176,35848156,0,30898176,,,,1.0,,e30f6e63e9f8d933a5365109a09edfdd2474807159e25589275810e73b0febf0,69de8ac7f36c4bbab870c376c2c1c063
case_042,2,problem_3,C,801024,4107688,6496652,1914280,2193408,2953504,3062628,0.4909307176105843,2.105729666027485,a86c36d7d21563282a0e1192c3c2697e26fb8766d730d604244ceb8dcfb8f9b7,467c29bebb901f0036759589fc04db9979ed4b604693ce7a67372ad6f1e80428,64cbe830767c48dba594a3d41ecc20f4
case_042,3,problem_3,C,537653,19558892,21947856,19558892,0,4008520,10232430,0.28147841260590056,3.137227914658711,aae38f985a51228196a6ce1f447321a905a8507ec8cbfc73803af3ea0408d17d,02c145a476af784404a9202e30e0d1502f447f4d8e4e26d4a888b5609f166443,698eaf5ddca94bddbd47ed656dabd611
case_042,4,problem_3,C,406317,9987344,12376308,9987344,0,5743856,4551400,0.5579128872560333,4.151290740973181,33c08eef53e964bab0821b4685ecaebcd1c1b93551f98f7c448f4e96453ad7af,5dcda621567984349e808c52ce88c7ba2fa50ebcc506b4d26044cf5f3de470bb,40f543e6801c4e1cadc5ebccf4a5d6a7
case_042,5,problem_3,C,325829,12002504,14391468,12002504,0,6917272,5175532,0.5720155556974214,5.17676449916981,4a27a5d0fd190d19e8ea76a5fef10190fd6d7447f00314e0f90ffa6779c13030,12f735c07c3ba13fd4556603e072be711b45108c8c2d127ccad8f28010a4e0f4,224ffe21909b4166bf9557f2dff67ed4
case_042,1,singlecore,,1686740,6629376,9018340,0,6629376,,,,1.0,,d32bd66f76abdc56d89b906a8158bf6abfc44741f171c184f5da201e0471687b,889b64b7e2ae4cc08f0ef21553295332
case_043,2,problem_3,C,273555,5494106,6925228,5494106,0,863378,3845520,0.1833503295250821,2.477220303046919,7b325d885fa6626e8fa0d7fb7dbc787bb3a775a633a716f566bf2c80eeebed74,6eb690a7008740258bff774aec4d99c4b2d00e83f9a6c73f3e38d158b5ec24b3,0acc6f5d1a1247d9b6765ee26659d45f
case_043,3,problem_3,C,190871,7556216,8987338,7556216,0,1705860,4317708,0.2831975998278761,3.55033504303954,f9000cac62217c394272f657bb1a2e7d2540bcf855ad13049277d34ade3f3003,d4a81e649ae764d6a3c0789f142d1136406e09726158752fb65439bfdef6c3f6,4121949e10b8444d8e58ada0616689b3
case_043,4,problem_3,C,164706,9339606,10770728,9339606,0,2562202,4824964,0.3468450553297435,4.114337061187814,a7ed06814f6929a59789109af28e23159010f3f58ac9f87688e2e4cd186655f8,bf44108406d1ac923e28369ce6bec5070daed3a9385d7262030294013423711b,0862c24ef192440b9f5c0cf11e86a721
case_043,5,problem_3,C,154889,8860426,10291548,8860426,0,2190810,4907964,0.308618079685309,4.375107334930176,9bfa236b3a819b685611f15c1d0d98d891871361cbfba612139ed8404d92106c,b531394c4ee988e2df7b0441c36986549bf4f07207c552b65590d445a9475264,e5c91657d097490fbd6812a589ebd02a
case_043,1,singlecore,,677656,49160,1480282,0,49160,,,,1.0,,5736b7217ea7ad86d1a13b5b28641ea28a22658283689bfa3fa901ccfd1ef927,a966ac2ad3c64bd8b1314da65d4185ec
case_044,2,problem_3,C,43746,930400,1905856,930400,0,2848,1880480,0.0015122166717640262,3.529625565766013,d2526e98a37403a3ec2b55a942817b5c6d657cb1c88a7795a8cbd97d49e3d85a,0476b722407725881bf70ce152ca9fdadf8fe81f3d053fdc0f90b9a449e9e1c8,7f4a2f4149b7407ab7779a40bd5dec9a
case_044,3,problem_3,C,43746,930400,1905856,930400,0,2848,1880480,0.0015122166717640262,3.529625565766013,d5a5682a952e17b740bad4b8a4e5f3541937d24a3313f73d338af46a345cf180,4a7ab99043ea94f3fdf440613a1959b38e04ab73921637cdf713945b1534072c,5be3364c094648789ab503bd7d788f9a
case_044,4,problem_3,C,43746,930400,1905856,930400,0,2848,1880480,0.0015122166717640262,3.529625565766013,0c077b11fb02ba6d67b30f8d1d896d1d5b7510cdf984533b538466e972821368,d70aa365a995ce8efa78ddc7e0f9329894f0c7c86405aeb0c46d709c38dbe763,bf8479ac361b4942ac1128b212909dbf
case_044,5,problem_3,C,43746,930400,1905856,930400,0,2848,1880480,0.0015122166717640262,3.529625565766013,1b1f545d37062ab7575ebc4820cfe1cff10a549c6e6dd4a93e91ce382a5f90b2,b005bd96b884f049684d255d61dd7f1fae115d24f593bfe73bd91de6d0925de8,0d91d1a7e3bd42c9b2b39aeefe43f29b
case_044,1,singlecore,,154407,4438112,5413568,0,4438112,,,,1.0,,c8ee18830603685e88713976d818e73a623210a94956cfe328017ca3127b1652,95892449a3174fc48fce7f4af9579a76
case_045,2,problem_3,C,63059,0,557056,0,0,0,278528,0.0,1.99200748505368,c7bfa93f03c9a6dd63b8047cccbe2df138a637e5efe4ee7c72fbaf9d70de2d30,1766af6c94a766455a090addc982ec58be6f0d2f916b38b1ff1151c495f3e20b,9a14cb3333104001b0ecb8e463035339
case_045,3,problem_3,C,42304,0,557056,0,0,0,278528,0.0,2.9693173222390317,988e44f6564978d656038ddca4366e6831759880e4e5ddad6f2495614ac1a4f9,0039c2fd78ed8c3a114352bb801c4fb70e993a41f16cef8c3ee871f8b412742c,d19d8fac6e6f49f1b21312d3eb4b50a9
case_045,4,problem_3,C,32037,90112,647168,90112,0,0,323584,0.0,3.92090395480226,c66cedf5b71ee75e968da8ef21661edb22096f3ff72933a4489e192604faa19a,647a5442f8e9687ebca3da1123f0f9d191ebd42e4951e95c4e950a749c3088e6,8e9dde7123544df2aa7e7ffbbb385a49
case_045,5,problem_3,C,26164,0,557056,0,0,0,278528,0.0,4.801024308209754,5955603877b52a48f4b4f129d874ae894db64da695b86a3379c882ca65b88b6a,cf7fa0066c8d53b0dffd7b644cd0abc27755466e0fe33e87ae193b05c7fed1de,963e7247934f4a9a92b0e93df59285d1
case_045,1,singlecore,,125614,0,557056,0,0,,,,1.0,,460768a5e18d7db930f9a526fffb93b82d2483eee12d1cee1b01b6a17b90ddc9,e08543ec0adb44ad9660ead72b34618e
case_046,2,problem_3,C,105322,930400,1991872,930400,0,0,1926336,0.0,2.6248552059398795,2a320c7474178f0799a22c9bf7cdf9568f2f51b2ec27b58b1b75117586288582,a29a3b510e1f5a37d55227210e8cbf31ee31ffb4017b0f1eb85ad37b08f5de89,a56a9d1ed21f4587a8a2ab8c5a9a87e0
case_046,3,problem_3,C,94298,2419904,3481376,2419904,0,286208,2850080,0.09125692538440347,2.9317164733080237,96cc4dde07001f2d41d20102e90d10d04fa288b6c3b886d4c6c3b6941f09070a,c018622963b9caabe2a349e8ec0244cd120ac6403b89ae9c8a9e1767cd7a81a0,66df3be0a5564030a6583b3d52edb43f
case_046,4,problem_3,C,77846,2791200,3852672,2791200,0,0,3787136,0.0,3.5513064255067697,c37646b5112064f20e475889d23a7f84eed6807c487b917b40efc442a4f87b6d,ce589be7ca822bb9f81764660466bec079fac0835921ea7df2b6b9cc0b686865,55401413d1c540bc991d35843ca35e0f
case_046,5,problem_3,C,74523,2997024,4058496,1638176,1358848,1973760,1879936,0.5121732487461388,3.709660104934047,a23fd44ec1f3045aad267931c198ac202ad732cced38c6d566a2358660b8f87e,22b6f5c8dbb1955b89599262e56d77f2a5b69e14b8eb40b4014d0480f2b496ec,812b755b7f0b4b9f8717ff02e54ba520
case_046,1,singlecore,,276455,3176288,4237760,0,3176288,,,,1.0,,22c0c606b5e15bbf22e6134d7e96706c1db12a2540b7fe61bdf27852773e5b04,1de036abe94b447e9a2efd8dd1068c02
case_047,2,problem_3,C,144010,1433862,1897804,1433862,0,157702,1100518,0.12533738138004483,2.2672592181098534,ac6a80fc470e28f89c5bc7234eb0499ecbfe847901523893631a03158ebd35dd,95a0573fda34cb02c6066f415c3a1778941d602bfe01a281aff0ed7b6819c86d,6f581e03601045109d083b8419dde09a
case_047,3,problem_3,C,100131,2223116,2687058,2223116,0,448780,1287302,0.25850161455507287,3.260808341073194,2f05929a31a193faa5a08c473fdd5ed107a6317cf2047e1c7235d54cb012461b,1234145db6140f8e77c42a224a4a296a2bd4566987fefcde4821a16fbb37d043,6edb2372ea43408ebf7412dcc74bc155
case_047,4,problem_3,C,88156,2629682,3093624,2629682,0,675170,1317478,0.33883054106896954,3.7037524388583876,6cd7238473755b68f8922e03773bbcd1f0f1b0b47eda61be84c831624e10fc31,ef5cca5b10b96c301317fa8517dea39c19e912b7752e610d4c91f06243a82428,a542403b6021420dab0ae8bb862ea3cc
case_047,5,problem_3,C,79283,2851480,3315422,2851480,0,798326,1341608,0.3730610383310887,4.118259904393123,2d921ad07f14d19713742efb507cab5426a465dee1789a642ca0223ef89fbb63,245fd2ea3a64aa09112a41873cb63494fe2abc493a06ec769fbaf40764e7b180,2915da3c8b32424e823490f19c40384c
case_047,1,singlecore,,326508,0,463942,0,0,,,,1.0,,10e79bf15dd67b820d6bf1a93eb88e9a6bb45cf40766c61136a922e75fc65816,6bed142666f047c2896de629988d7450
case_048,2,problem_3,C,103830,576326,991116,576326,0,139266,631818,0.18061067276716933,2.1402292208417606,f3da549d99d21b9a5b06540271bb6f4bb5275bc98f2157dac64de12cfd11f429,97e082cdd89963545bd670f221aaf6ea2f7a33c4d584c488005c0e188880d84a,1fcfcf6f0c1a42bcb78025da1e91ed17
case_048,3,problem_3,C,95630,780332,1195122,780332,0,172748,693462,0.1994296994955034,2.323747777893966,7a211409f1ab3a96e3b3ed4ef78412882397ebc848e885725a571a0ad5abe826,7cfe446536d291e386e13e93cb47ef9b874496cf28314248964ebda5380601d1,cfebff5702ee4bdd985d6ab73efb8871
case_048,4,problem_3,C,95630,780332,1195122,780332,0,172748,693462,0.1994296994955034,2.323747777893966,9b037ef60411a5e4eb0295961b40d0b34f943a720346b1e6c2c51d009998da3e,7b5e41233382ef706bcb556774aa6508773e33d0d4afbda5460907d0c4a93c98,8c1fe820d9ef4ace87e48ad9cf695e90
case_048,5,problem_3,C,95524,780332,1195122,780332,0,170700,695510,0.19706537675621386,2.326326368242536,0bd360a37d7ad71e8514d1e4b2c94e9d7dfae3a60c4ec16606a59dd19026ed16,707f05c0b0ebf12e11ec258fc78770ceb55401ff80798cd3c341aff184d68dd7,e804d958e4f6429896c1d9a4ffcba178
case_048,1,singlecore,,222220,0,414790,0,0,,,,1.0,,4d46dc38028f63d182bde03c48d0fa1e5ad67160b274e68e47dfedf1fa4426cc,03f0b7d8eca944fdb1d3dccc95f22546
case_049,2,problem_3,C,84229,1536054,1688594,1536054,0,31364,905634,0.033472856932458765,2.330266297830913,dc17c1dde11a83ea5c53e816655175407536316fc656ef150822ea9be9a98f8e,ea58432d5654436bee874643848572db8ccdd64f5b27fb427bfc0210321d8a2b,46ccc5c6762745039f8458335249566f
case_049,3,problem_3,C,58970,1957600,2110140,1957600,0,139720,1019908,0.12048691476921909,3.328404273359335,c4cee0232d5b17762421e0c35cc05c0a726a7c7f30d92419c7b4dff4ae76ee74,ef9f9245f859f4dacbe0d74c1033166fa21bff89ad0ce78b7112dcc21c7b1942,4651fda1bf2c4d1eae214d2b66cfcf5c
case_049,4,problem_3,C,48598,2181754,2334294,2181754,0,219860,1063322,0.17133968525119586,4.03876702744969,7ec523cfc6f48b8238199d6b6c05226ddc5ca755b03f90bb5b118128ad0ec738,4af9e06e8cd406efa3b8cc35edb58a6a5e3c04731443000e6f6dcc4c1239e625,36fd08b9b9cd475d930af038867824f2
case_049,5,problem_3,C,45785,2114240,2266780,2114240,0,261498,981930,0.2103040948088671,4.286906191984274,b0a795c851c202ba4f3cc40ddd64f5fffecb7cefdbaacb1ae9a4dc2492c1a3d8,28f852174e998959481bf69acdee3ddea86e0642099318a06c2e24a15a10c773,a9d49720a6784f26aea505d7f5c68e8e
case_049,1,singlecore,,196276,0,152540,0,0,,,,1.0,,30ea66ec46a3f4c470e018b58f7ed3724236d77f5fab302acd07193e38dcf431,57978dbf938f40e188fbc7337cf36d41
case_050,2,problem_3,C,68075,1069618,1388994,1069618,0,159880,786474,0.16894312276378606,2.1988982739625413,9d7c3e8efb27590e07d9ffa1c0a8afabb185229e5c071f0083e8ace346746dd0,7f4ea9a1947b417f0296f9a68329e5b583a6657ab557880d6d6e6489e3476ddb,7df2ce69eac6468993fe82c546d40c31
case_050,3,problem_3,C,46628,1609532,1928908,1609532,0,306074,959982,0.24175391925791592,3.210302822338509,39cbc39c622080da1589cf3a92b71d5a604aabe8f834d763bc16a36064250455,2ac553ef5aa1c08d4b39fb8ca79719079b279ed934da1c0ea0501541a9135569,ca68350e9ba549c0beb02ffeb9ace09a
case_050,4,problem_3,C,38379,1747284,2066660,1747284,0,339866,1007568,0.2522320202696384,3.9003100654003493,06e6b01a15e2ebc0d96354c2e9b4cea7bd4952a42ec6542c5bb7039f5ac52392,9e7fa746c0dbf527a9397fc1bd63b766848b8f49bf8b2dfdbeb973ee1df29632,828ee21bb4334240971e84432114a3c7
case_050,5,problem_3,C,36852,2086686,2406062,2086686,0,474684,1080422,0.30524221500013504,4.061923369152285,42d7769098fd7aee4a1fc1afd264bd9e9ca34c82619e38c62d999b670790ee97,10361ed192df5270b19de18998a71f43f41eced54f6378f8cedce529fa851487,3df59a057b914cd5aac1c2655b3cca10
case_050,1,singlecore,,149690,0,319376,0,0,,,,1.0,,f19b6677268a51738254ff888c4c50fa27a720d3b95a9d0d0825f1c950cfa6c4,bbae90a7c144457196bcecef8008e328
case_051,2,problem_3,C,378777,10093692,10486910,1049724,9043968,393216,5243454,0.06976033722038012,1.604183992164255,8e72a314f39d9d9a5434b20c9dc2a28dbdb8dfe394cc9171531d1ac1a5471828,b8aade92b5d89018f6fe1d911eec927907aa2f2d1c61bba78a574bb9379e9721,7b2514af328145ab88685224ff3f92fa
case_051,3,problem_3,C,287325,9700668,10093886,8193340,1507328,262190,5112432,0.04878296557413712,2.114775950578613,4d3c1daed620dc4f876ea4d436a88939005c49167a52235eae977eb7f693bf75,36303771300f7d435df52fc469215b4506dde24bc9f9559d409de9264682380d,9c7c5cd3d5c44de29a9d1c284b50b2cc
case_051,4,problem_3,C,181948,394452,787670,394452,0,393308,393742,0.4997242868940982,3.339569547343197,ca0445504a5fec50f2c19e0aaae8360934dccbda133ce37bd6daeb37ff6e0e44,4b229e8b8d20eff244a89f7885728823969b1f88cc124e387cfbf7945d8c6515,d8802d6cf1f34cbca53581848cc73a66
case_051,5,problem_3,C,181382,197936,591154,197936,0,196746,393742,0.3331922071235995,3.3499906275154094,7fd1a2f3d3480ca33a65da65a3a48e23ed005df44660f5a9eba00e5e3a4a8f94,6ae7d0f49daf69001a11748106f4cd06e1a65fa42c8c2c19731087588f5037fd,6aed28e0fdc84e459d6358812ac2f8ce
case_051,1,singlecore,,607628,0,393218,0,0,,,,1.0,,4bb3cf66d6fac7a2f95510675f8a73987a32c42519da9df463012eded63c7020,e31d7fd9a7d44279adb84c89cd77c1f7
case_052,2,problem_3,C,72933,1097746,1907950,1097746,0,137734,1310018,0.09513645983566246,2.4721456679418097,ae143aca90f0d9ac8b639a784139a5ab60c3465f6a5616292e0af7dc61104e9c,1c624c3e732959ce7724533b2cf8ec2f43be8e9479949ee48d78f64afdbef8da,34e08d8338fd4347805c143e500b4364
case_052,3,problem_3,C,50092,1401542,2211746,1401542,0,275478,1396368,0.16477474599933248,3.5993971093188533,30734da76b6549a309a68b5098e359cd96636dd73c0acf5aed46269313831b3a,ca3edbe66652a31547d58b22695421a72fb703c4089c3ba1a549e2870adc935c,7d41c3d6cb264152ba397e939e7b08b6
case_052,4,problem_3,C,42269,1560214,2370418,1560214,0,285724,1512814,0.1588645889049884,4.265561049468878,0262bdb69d28b90119ee4a5eacb9fbc391ddefb53dbc979b38470dd00b887dad,15a7127aefe6ed49a8bd30863675d0207fa2ad67c6bcc6f6f480cd168bc690b5,4cc68af7cbb740089f6948f4187c40ef
case_052,5,problem_3,C,35884,318008,1128212,318008,0,285696,828504,0.2564135702746365,5.024551332070003,448fabd467763764f16d6c13414add682afe8babe987065b3eb1ad6b8d2cca83,64720fc3e1fc6cd28d71c3efd29e416a00cb05c3f7cf8973bdf7127ac31065a5,b295e0bde1c44eb492551fb5e4614724
case_052,1,singlecore,,180301,0,810204,0,0,,,,1.0,,a5ef7b2e7fa840b8bf307c83eb23ee3024fcbbf22aabdfc8b25f841a1f171429,1c7f6daf76084318bc133d9a06e81dbe
case_053,2,problem_3,C,613734,7895974,10891262,7895974,0,1320950,6274270,0.1739185961696962,2.3995509455236306,1a0ef5bd76a97b61b9ae8f17d5cdcf573958f81d290536f684df377ac4574d48,ceb98adc2e50c572b4e1eeb838ccae14484673ebd0e6ce2798e9eebf4c23448d,ff24b558ba074f10885002f90b56a85e
case_053,3,problem_3,C,432976,11711062,14706350,11711062,0,1948826,8271676,0.19067810954882647,3.401310927164554,e27c4cdc39bfb22e58d0ea2327c495727654c9cd0b8999870c6ea82b5bc7ad56,6a53abff2c8b9f33be5ed29aa06b71bfbfb2ff8ef87ca981cba3639463ae52d2,ffdea50ff0fd4100a75d9e83e0b94fb4
case_053,4,problem_3,C,362501,14539058,17534346,14539058,0,2456576,9954288,0.19793754890876253,4.062570861873485,de25c6c0d5443bca3c556faa322dc7f2297b1d1a5548fb63c876370e3ad438e2,d571cd4e7019e628605c8ddd0e8a0cf9bdbadae1db9292be42219e436d0c5072,12d58c06fe864dcc80012e58ce72e741
case_053,5,problem_3,C,324434,17089512,20084800,17089512,0,3865848,10381438,0.27133925717501567,4.539246811369955,16eac45211bcc2333fa451cba9eff6dcf2dad0ee70d1ffb854fa28adfeaf9376,d6e9c0d8907d9a5c90248d55f5c920a8c58363ef0019e4ae00362418dd7f9d5d,9bdd60d80c0247119c16f575beff0d53
case_053,1,singlecore,,1472686,5405536,8400824,0,5405536,,,,1.0,,e82d11f837e9f9e7019387c1d9ea46d9aae1f8e62c0f08bdc2324b74cef5c5a7,c2e31e2ee1d3480c80c9be11572e6f19
case_054,2,problem_3,C,350052,7300330,8906606,7300330,0,164870,5184216,0.03082208811000608,2.3283712134197203,c7b8afe4af75caf5a03af248d9d0110d36793750cca0cadb2ff5696929c7183d,c9e91d366ede589b2789c9835943608ef8cf0d6378561dea643451971ca3e1e2,7b02e687faed4923a6288b47bcc1358b
case_054,3,problem_3,C,255901,6715116,8321392,6715116,0,548892,4607718,0.10644435006719531,3.185024677512007,5ad93802d419317288f6edc4524654949fdf1fa15893732d00d45070a6029653,5606b8badb3e0f9b661143e00ff2ac216b09f3695298c928fabee1819baae80a,31202b8a445348b788b19bf15e21502e
case_054,4,problem_3,C,206549,7756950,9363226,7756950,0,833170,4901736,0.14528049805873017,3.9460418593166753,3a5d0f7757acf38aab79462a99818403c68e6b6d22e0602670c8d4d97223ba8c,e871d2664fa9304428864b832630da0396c8dafe5243a174913823245844936a,8862adae987d4119aefe5af4cca59cef
case_054,5,problem_3,C,186750,8194340,9800616,8194340,0,1231528,4817596,0.20358782527850314,4.3643962516733605,1b113da96fea0f3a551b372921a5b517d5e9525242ab661f44f68677614efde0,1297e241707134d105b9eb3cef86f0bd9360dd79264b4c08fb52e83b1aafa78a,058bf76c71aa42f5b5938efc497b07d3
case_054,1,singlecore,,815051,0,1606276,0,0,,,,1.0,,0c091b5c9fe6e1a104a279e9e30b3d211b507a47e43020802c2544d29b60815b,e4b159c998684ba29c53f84824c7c657
case_055,2,problem_3,C,39810,853436,1479246,853436,0,300040,902390,0.24952803905424847,2.9850540065310223,4877e0f96e2cd03dd20ed27b761e157740e898d17c79f6ee458d0d424757ed76,7a2cde5bad251d14ea867575aaacfad9ab7ccd1a4667c385bc32c6e7308fb450,33de23266baa49f890569d98d4956bc0
case_055,3,problem_3,C,32537,1140962,1766772,1140962,0,437794,1000812,0.3043182080430639,3.652303531364293,f06d603813588505b94f62e3dc5892ed7213fa3fb76a07a4bebb7e4e83411975,d5a518dbeab2f4a08392ff18f738b9ce0ffa8fd08628bda1771abe03d18c1772,788cb7dd538844cc8e1fc0452c260576
case_055,4,problem_3,C,31949,204938,830748,204938,0,163330,661600,0.19799255694422557,3.71952173776957,b976c8715ae5f720d654c8004215029d33aeee59462e8556512e0dfe2f82304f,a0f93bcfed455d0264e6f57ce7030d725f9308f1b24e4f04edc68fa7cf6167a8,1c020e60001041de89741b48654e2fd0
case_055,5,problem_3,C,24680,199688,825498,199688,0,179200,635936,0.21984061555372356,4.815032414910859,6b4c0da74e7ac020372c8c742313afddff544eb33250c196fe6aeed0d367b9f5,3f7f1daa2f036a34f88750d72f9715ee643618562e70996062ca0f702c029f1d,8b0b3819b6db400999ddf8e42c1e3cf2
case_055,1,singlecore,,118835,69632,695442,0,69632,,,,1.0,,d73a78af3e2c65d5d555e94b6c9eb7f0da4b5d37f6aa291c2d3f29e7c26f4d44,043e7fe1af8d4932a4afff65fc37ba34
case_056,2,problem_3,C,124310,2659604,2881204,2659604,0,72200,1517292,0.04542331763859145,2.230592872657067,93a73fa292ed7cc8253aa3493e906322f729e43afe0481419f19bff8498f0ad2,8a11ca696c50eb49ce5f085df170a35d7ed6ea03ab043cf7c775c7ed80b847bc,5f7fe49888064516b256bc7397b9eef1
case_056,3,problem_3,C,84807,3097618,3319218,3097618,0,277936,1576662,0.14986320485625457,3.2696003867605268,3a81d9ad7eb37bcad1aadf18012a6a7df7e767d03f2784f340bf2f976f4819c6,4bb9779aa701600bc678c78e3915c0dcd590deeec18be0287a82a0195dd64aac,7c61429a6d3f40c88484bd10ac5b8442
case_056,4,problem_3,C,71121,3418248,3639848,3418248,0,381270,1645182,0.18814657341994778,3.898778138665092,49884cb3caee9b389b2ddf2ef449c7846ec516da9bd71bf93c221d51f89bdbe5,a61c1a20602ea7a3b5ca3c2caa4b111f0b6f3d22b9f406b1cbd091b92ae84fae,ddce260b53a245e79a7e0aa3bc0e2abf
case_056,5,problem_3,C,68862,3603472,3825072,3603472,0,474438,1653606,0.2229455781929321,4.026676541488775,35c27fe81ec77ed6b17e6e85a56c7011b3a52aa824c3c36cb2dc88c077e8d7ad,726fae0860a907abd5b1ff29a3d9346619300791cdb1cf142c78d8c75e6a0087,696083bb82f14fff8123c4c17d8a7f71
case_056,1,singlecore,,277285,0,221600,0,0,,,,1.0,,6649f1e67c03769f3244a468a4d10a1820521d2b962afcc81bfff84feb7edbbe,4f0bba2f6c7b4622a3a132188c4d5e60
